organisasjonsnummer,navn,naeringskode,naeringsbeskrivelse,organisasjonsform,kommunenavn,postnummer,poststed,konkurs,under_avvikling,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld
997091973,JOHANSSONS AUTO AS,47.810,Detaljhandel med motorvogner,AS,RINGERIKE,3511,HØNEFOSS,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,19433659.0,14941302.0,4492357.0,203069.0,10422.0,4685004.0,3651570.0,9959120.0,1095902.0,8863218.0,5305111.0,4654009.0,4654009.0,
928126587,JOHN BRUKTBIL AS,47.810,Detaljhandel med motorvogner,AS,LILLESTRØM,1920,SØRUMSAND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,3877590.0,3869957.0,7633.0,15.0,5541.0,2107.0,-508.0,540836.0,223049.0,317787.0,-81916.0,622752.0,397964.0,224788.0
987372923,JOHN GUNNAR STANDAL JGS SALG OG IMPORT,47.810,Detaljhandel med motorvogner,ENK,BØMLO,5428,FOLDRØYHAMN,False,False,,,,,,,,,,,,,,,,,,,
971211091,JOHN HARTVIGSEN BILSALG,47.810,Detaljhandel med motorvogner,ENK,TRONDHEIM,7038,TRONDHEIM,False,False,,,,,,,,,,,,,,,,,,,
980205835,JOHN INGE SØRENSEN,47.810,Detaljhandel med motorvogner,ENK,TYDAL,7590,TYDAL,False,False,,,,,,,,,,,,,,,,,,,
927327163,JOHN P ANDERSEN,47.810,Detaljhandel med motorvogner,ENK,STJØRDAL,7502,STJØRDAL,False,False,,,,,,,,,,,,,,,,,,,
923403051,JOHNSEN - AUTO,47.810,Detaljhandel med motorvogner,ENK,LYNGDAL,4580,LYNGDAL,False,False,,,,,,,,,,,,,,,,,,,
936183921,JOHNSEN BIL,47.810,Detaljhandel med motorvogner,ENK,HÅ,4365,NÆRBØ,False,False,,,,,,,,,,,,,,,,,,,
925179191,JOHNSEN SERVICE,47.810,Detaljhandel med motorvogner,ENK,ALSTAHAUG,8803,SANDNESSJØEN,False,False,,,,,,,,,,,,,,,,,,,
937399456,JOHNSEN SOULUTIONS,47.810,Detaljhandel med motorvogner,ENK,KRISTIANSAND,4645,NODELAND,False,False,,,,,,,,,,,,,,,,,,,
934103726,JON-FREDRICH HETLAND-LYSNE,47.810,Detaljhandel med motorvogner,ENK,INDRE ØSTFOLD,1823,KNAPSTAD,False,False,,,,,,,,,,,,,,,,,,,
936893988,JONAS & NORDLIEN AS,47.810,Detaljhandel med motorvogner,AS,RINGSAKER,2616,LISMARKA,False,False,,,,,,,,,,,,,,,,,,,
918161562,JONAS HEGRE AS,47.810,Detaljhandel med motorvogner,AS,SANDNES,4315,SANDNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,277200.0,-1996851.0,2274051.0,7387595.0,,9661646.0,7536097.0,27592881.0,17526410.0,10066471.0,17879989.0,9712893.0,4732129.0,4980764.0
930764191,JONSA AS,47.810,Detaljhandel med motorvogner,AS,KARASJOK,9731,KARASJOK,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,418915.0,442243.0,-23328.0,0.0,12340.0,-35668.0,-35668.0,51714.0,10937.0,40777.0,21794.0,29920.0,29920.0,0.0
925482838,JORDAL BIL AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0653,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,12863.0,-12863.0,,,-12863.0,-12863.0,3625.0,0.0,3625.0,-1543342.0,1546968.0,,1546968.0
931116711,JOS FORMIDLING SKADBERG,47.810,Detaljhandel med motorvogner,ENK,KLEPP,4353,KLEPP STASJON,False,False,,,,,,,,,,,,,,,,,,,
937401396,JOSTEIN SLORBAK DIVERSE BRUKTE MASKINER,47.810,Detaljhandel med motorvogner,ENK,LILLESTRØM,1923,SØRUM,False,False,,,,,,,,,,,,,,,,,,,
832558672,JOTUNHEIMEN BIL V/JOAR KRISTIANSEN,47.810,Detaljhandel med motorvogner,ENK,SEL,2676,HEIDAL,False,False,,,,,,,,,,,,,,,,,,,
833291882,JOVCHE CVETKOSKI,47.810,Detaljhandel med motorvogner,ENK,OSLO,0685,OSLO,False,False,,,,,,,,,,,,,,,,,,,
934420071,JOYCAR AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0171,OSLO,False,False,2024,2024-10-25,2024-12-31,SELSKAP,store,,6977.0,-6977.0,,,-6977.0,-6977.0,23023.0,0.0,23023.0,23023.0,0.0,,0.0
818455992,JP AUTOSALG AS,47.810,Detaljhandel med motorvogner,AS,MELHUS,7234,LER,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,1333890.0,1350268.0,-16378.0,2354.0,35.0,-14059.0,-14059.0,604179.0,0.0,604179.0,28913.0,575266.0,575266.0,
926753568,JP RACING TEAM NORBERT JR PLASZEWSKI,47.810,Detaljhandel med motorvogner,ENK,ASKER,3440,RØYKEN,False,False,,,,,,,,,,,,,,,,,,,
933073521,JP-AUTO AS,47.810,Detaljhandel med motorvogner,AS,FARSUND,4550,FARSUND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1791984.0,1939282.0,-147298.0,,10192.0,-157490.0,-122842.0,340949.0,67148.0,273801.0,277158.0,63791.0,63791.0,0.0
828249282,JPTC HOLDING AS,47.810,Detaljhandel med motorvogner,AS,BARDU,9360,BARDU,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,18122.0,-18122.0,801322.0,83953.0,699247.0,699247.0,4950355.0,4000000.0,950355.0,4102172.0,848183.0,45287.0,802896.0
937185790,JR BRUKTBIL AS,47.810,Detaljhandel med motorvogner,AS,FÆRDER,3120,NØTTERØY,False,False,,,,,,,,,,,,,,,,,,,
997837606,JR HOLDING ASKIM AS,47.810,Detaljhandel med motorvogner,AS,INDRE ØSTFOLD,1814,ASKIM,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,19883.0,-19883.0,19883.0,0.0,1.0,1.0,16461592.0,15216552.0,1245040.0,16461592.0,0.0,0.0,0.0
989256777,JRBS HOLDING AS,47.810,Detaljhandel med motorvogner,AS,NOTODDEN,3683,NOTODDEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,48274.0,-48274.0,172208.0,316462.0,-192528.0,-217104.0,2904486.0,2052993.0,851493.0,2777259.0,127227.0,127227.0,0.0
937199023,JS BIL OG EIENDOM AS,47.810,Detaljhandel med motorvogner,AS,INDRE ØSTFOLD,1850,MYSEN,False,False,,,,,,,,,,,,,,,,,,,
920931383,JS MOTOR AS,47.810,Detaljhandel med motorvogner,AS,KARMØY,4272,SANDVE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,158440.0,190848.0,-32408.0,,4000.0,-36408.0,-36408.0,202355.0,0.0,202355.0,57296.0,145060.0,145060.0,0.0
986061517,JT BIL & EIENDOM Jon Teige,47.810,Detaljhandel med motorvogner,ENK,RINGSAKER,2320,FURNES,False,False,,,,,,,,,,,,,,,,,,,
917391572,JT BIL AS,47.810,Detaljhandel med motorvogner,AS,NOTODDEN,3681,NOTODDEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,10632330.0,10053948.0,578381.0,0.0,92257.0,486124.0,378958.0,5663294.0,2601416.0,3061878.0,4256667.0,1406627.0,190703.0,0.0
931937057,JT DREAM CAR AS,47.810,Detaljhandel med motorvogner,AS,AURSKOG-HØLAND,1930,AURSKOG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,5513052.0,5136947.0,376104.0,,4011.0,372093.0,286966.0,517459.0,96420.0,421039.0,310131.0,207328.0,200484.0,6844.0
817636012,JTC AUTO AS,47.810,Detaljhandel med motorvogner,AS,HALDEN,1788,HALDEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,64746655.0,62104869.0,2641785.0,9587.0,189102.0,2462271.0,1916005.0,9322514.0,545450.0,8777064.0,6134951.0,3187563.0,1526318.0,1661245.0
836493362,"JUELL BIL, BÅT & MC",47.810,Detaljhandel med motorvogner,ENK,ASKER,3440,RØYKEN,False,False,,,,,,,,,,,,,,,,,,,
915144276,JULIUSSENS AS,47.810,Detaljhandel med motorvogner,AS,FREDRIKSTAD,1626,MANSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,120343.0,60808.0,59535.0,0.0,1029.0,58506.0,58506.0,70471.0,22186.0,48285.0,-353496.0,423967.0,25756.0,398211.0
889220902,JULSETH KLAUSEN HOLDING AS,47.810,Detaljhandel med motorvogner,AS,STJØRDAL,7509,STJØRDAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,58182.0,-58182.0,4844029.0,0.0,4785846.0,4785846.0,28281835.0,21072671.0,7209164.0,28171835.0,110000.0,110000.0,0.0
932542439,JULTO BIL AS,47.810,Detaljhandel med motorvogner,AS,LIER,3414,LIERSTRANDA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1384110.0,1395746.0,-11636.0,0.0,26.0,-11662.0,-11662.0,502029.0,0.0,502029.0,4073.0,497955.0,497955.0,0.0
931576682,JUTO BIL AS,47.810,Detaljhandel med motorvogner,AS,LØRENSKOG,1461,LØRENSKOG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,6946710.0,6697611.0,249099.0,43158.0,20718.0,271539.0,264690.0,285028.0,91389.0,193640.0,48715.0,236313.0,236313.0,0.0
935236088,JUTOEXPORT AS,47.810,Detaljhandel med motorvogner,AS,LØRENSKOG,1461,LØRENSKOG,False,False,,,,,,,,,,,,,,,,,,,
989011170,JUUL EIENDOM AS,47.810,Detaljhandel med motorvogner,AS,GRAN,2770,JAREN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1118900.0,395505.0,723395.0,195.0,827574.0,-103984.0,-81328.0,25203226.0,20163386.0,5039840.0,6802861.0,18400364.0,1181998.0,17218367.0
925181714,JUVBERGET AUTO AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0194,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,15010933.0,13918568.0,1092365.0,,2830.0,1089535.0,849763.0,3553750.0,0.0,3553750.0,3313978.0,239772.0,239772.0,0.0
933497968,JUZVA SKANDIBIL,47.810,Detaljhandel med motorvogner,ENK,RINGSAKER,2320,FURNES,False,False,,,,,,,,,,,,,,,,,,,
989066404,JWG HOLDING AS,47.810,Detaljhandel med motorvogner,AS,TØNSBERG,3112,TØNSBERG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,40454.0,-40454.0,1350477.0,35.0,1309988.0,1309988.0,3567722.0,1268573.0,2299149.0,2509992.0,1057730.0,1057730.0,0.0
839280882,JÆGER AUTOMOBIL AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,BERGEN,5068,BERGEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,946555132.0,918093336.0,28461796.0,14565836.0,4985916.0,38041716.0,32528155.0,280794842.0,97023850.0,183770992.0,148464714.0,132330128.0,113362038.0,18968090.0
924562102,JÆGER INVESTERING AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5257,KOKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,86988.0,-86988.0,18750.0,72099.0,-140337.0,-109451.0,3914236.0,0.0,3914236.0,2620077.0,1294159.0,1501.0,1292659.0
976070097,JÆGER SENTRUM AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5257,KOKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,851263066.0,831546043.0,19717023.0,2025044.0,4382470.0,17359597.0,13815721.0,262194720.0,25197231.0,236997489.0,82213226.0,179981494.0,173731447.0,6250047.0
955672461,JÆREN AUTO AS,47.810,Detaljhandel med motorvogner,AS,HÅ,4360,VARHAUG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,26916489.0,26318157.0,598332.0,2004.0,1537.0,598798.0,466978.0,10289966.0,0.0,10289966.0,1176194.0,9113772.0,586586.0,8527186.0
932272032,JÆREN BRUKTBIL AS,47.810,Detaljhandel med motorvogner,AS,SANDNES,4323,SANDNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,43071542.0,41390919.0,1680623.0,,454635.0,1225988.0,955863.0,10267265.0,33720.0,10233545.0,3012487.0,7254779.0,6183622.0,1071157.0
921283601,JÆREN CARAVANSERVICE AS,47.810,Detaljhandel med motorvogner,AS,TIME,4344,BRYNE,True,False,2023,2023-01-01,2023-12-31,SELSKAP,store,10543487.0,10081375.0,462112.0,2214.0,99519.0,364807.0,360390.0,2715541.0,371130.0,2344411.0,140003.0,2575537.0,2575531.0,6.0
937405987,JÆREN CARAVANSERVICE AS KONKURSBO,47.810,Detaljhandel med motorvogner,KBO,TIME,4344,BRYNE,False,False,,,,,,,,,,,,,,,,,,,
984720858,JÆTÅSEN BIL AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,INDERØY,7670,INDERØY,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,49113264.0,48485958.0,627306.0,4678.0,389505.0,242478.0,188972.0,7611658.0,957519.0,6654139.0,3058037.0,4553622.0,2999636.0,1553986.0
928494667,JØMNE BILSALG,47.810,Detaljhandel med motorvogner,ENK,LILLESTRØM,2016,FROGNER,False,False,,,,,,,,,,,,,,,,,,,
918536922,JØRGENSEN BIL AS,47.810,Detaljhandel med motorvogner,AS,HOLMESTRAND,3074,SANDE I VESTFOLD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1809100.0,1942113.0,-133013.0,292.0,632.0,-133353.0,-133353.0,1560254.0,36494.0,1523760.0,1165798.0,394455.0,168255.0,226200.0
962045995,JØRGENSEN BIL Erik Berger Jørgensen,47.810,Detaljhandel med motorvogner,ENK,HOLMESTRAND,3074,SANDE I VESTFOLD,False,False,,,,,,,,,,,,,,,,,,,
997049411,JØRN MADSEN AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0472,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,5568737.0,4175542.0,1393196.0,1776747.0,446202.0,2723740.0,2359826.0,21451251.0,13768809.0,7682441.0,15705231.0,5746020.0,690628.0,5055392.0
924812028,JØRN OVE BETTEN,95.310,Reparasjon og vedlikehold av motorvogner,ENK,LILLESTRØM,2020,SKEDSMOKORSET,False,False,,,,,,,,,,,,,,,,,,,
930744921,JØRN RØDLAND AS,47.810,Detaljhandel med motorvogner,AS,LYNGDAL,4525,KONSMO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,1622.0,-1622.0,,1.0,-1623.0,-1623.0,1299904.0,1300000.0,-96.0,22808.0,1277097.0,1277097.0,0.0
879564042,JØRN-STÅLE ØSTHAGEN,47.810,Detaljhandel med motorvogner,ENK,EIDSVOLL,2080,EIDSVOLL,False,False,,,,,,,,,,,,,,,,,,,
953272393,K JOHANNESSEN,47.810,Detaljhandel med motorvogner,ENK,TRONDHEIM,7088,HEIMDAL,False,False,,,,,,,,,,,,,,,,,,,
918832033,K KVANDE,47.810,Detaljhandel med motorvogner,ENK,LEVANGER,7620,SKOGN,False,False,,,,,,,,,,,,,,,,,,,
934195566,K- ASSISTENTEN AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3057,SOLBERGELVA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,3355.0,-3355.0,,,-3355.0,-3355.0,20861.0,0.0,20861.0,20861.0,0.0,,0.0
926562282,K. B. DRIFT AS,47.810,Detaljhandel med motorvogner,AS,EIGERSUND,4374,EGERSUND,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,798301.0,781478.0,16823.0,,38.0,16785.0,13093.0,275848.0,,275848.0,257818.0,18030.0,18030.0,
989030086,K. BRÅTEN AS,47.810,Detaljhandel med motorvogner,AS,ØVRE EIKER,3303,HOKKSUND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1550600.0,1255023.0,295577.0,460.0,3942.0,292094.0,231767.0,1305995.0,439579.0,866416.0,1191884.0,114111.0,111960.0,2150.0
982724937,K. O. Jakobsen,47.810,Detaljhandel med motorvogner,ENK,SENJA,9302,ROSSFJORDSTRAUMEN,False,False,,,,,,,,,,,,,,,,,,,
926473654,K.B. HOLDING AS,47.810,Detaljhandel med motorvogner,AS,EIGERSUND,4374,EGERSUND,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,,15969.0,-15969.0,16076.0,108.0,-1.0,-25.0,516802.0,500726.0,16076.0,43084.0,473718.0,227581.0,246137.0
914405491,K.O. JAKOBSEN AS,47.810,Detaljhandel med motorvogner,AS,SENJA,9302,ROSSFJORDSTRAUMEN,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,259217.0,342406.0,-83189.0,,,-83189.0,-83189.0,320106.0,37981.0,282124.0,139790.0,180316.0,80316.0,100000.0
912516806,K.SKOTNES AS,47.810,Detaljhandel med motorvogner,AS,GLOPPEN,6826,BYRKJELO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,247970.0,94899.0,153071.0,92764.0,0.0,245835.0,245835.0,3136869.0,98917.0,3037952.0,2758805.0,378063.0,378063.0,0.0
936081185,K.AA HOLDING AS,47.810,Detaljhandel med motorvogner,AS,SUNNFJORD,6810,FØRDE,False,False,,,,,,,,,,,,,,,,,,,
935369207,K&P BILSALG AS,47.810,Detaljhandel med motorvogner,AS,NORDRE FOLLO,1405,LANGHUS,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,333315.0,316850.0,16466.0,,15000.0,1466.0,1143.0,227625.0,0.0,227625.0,31143.0,196483.0,68483.0,128000.0
929780264,K2 BIL AS,47.810,Detaljhandel med motorvogner,AS,EIDSVOLL,2072,DAL,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,8559972.0,8534837.0,25135.0,5647.0,19509.0,11273.0,11273.0,1193906.0,0.0,1193906.0,87820.0,1106086.0,1106086.0,0.0
933923975,KA AUTO AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1337,SANDVIKA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,2385.0,-2385.0,,,-2385.0,-1860.0,22356.0,525.0,21831.0,22356.0,0.0,,0.0
930463477,KA BIL AS,47.810,Detaljhandel med motorvogner,AS,LIER,3405,LIER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,2898.0,-2898.0,,,-2898.0,-2898.0,20880.0,0.0,20880.0,20880.0,0.0,0.0,0.0
927592525,KA DRIFT AS,47.810,Detaljhandel med motorvogner,AS,OSLO,1187,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,9520.0,-9520.0,,,-9520.0,-7426.0,347663.0,347094.0,569.0,22563.0,325100.0,325100.0,0.0
930918687,KA LOGISTIKK AS,47.810,Detaljhandel med motorvogner,AS,LINDESNES,4520,LINDESNES,False,False,2023,2023-01-01,2023-12-31,SELSKAP,store,402335.0,292373.0,109962.0,,,109962.0,85771.0,209938.0,0.0,209938.0,115772.0,94166.0,94166.0,0.0
931806696,KAIROS INVEST AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0192,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,117.0,-117.0,513.0,,397.0,397.0,44610.0,44180.0,430.0,23410.0,21200.0,21200.0,0.0
816205832,KAJANDER MOTOR AS,47.810,Detaljhandel med motorvogner,AS,KONGSBERG,3610,KONGSBERG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,47221440.0,47137600.0,83840.0,18364.0,491347.0,-389142.0,-305303.0,25658788.0,1405043.0,24253745.0,6663319.0,18995469.0,16779581.0,2215888.0
998945402,KALBACH TRADING,47.810,Detaljhandel med motorvogner,ENK,SANDEFJORD,3218,SANDEFJORD,False,False,2020,2020-01-01,2020-12-31,SELSKAP,store,269000.0,66188.0,202812.0,,,202812.0,202812.0,226228.0,5500.0,220728.0,226228.0,0.0,,0.0
924694971,KALBAKKEN BIL AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0975,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,35245697.0,34739969.0,505727.0,471.0,236944.0,269254.0,269254.0,7298492.0,57281.0,7241211.0,1914952.0,5383541.0,443624.0,4939917.0
937013426,KAM BIL AS,47.810,Detaljhandel med motorvogner,AS,AURSKOG-HØLAND,1940,BJØRKELANGEN,False,False,,,,,,,,,,,,,,,,,,,
996213870,KAMA FRITID AB,47.810,Detaljhandel med motorvogner,NUF,,,SE-556 50 JÖNKÖPING,False,False,,,,,,,,,,,,,,,,,,,
913454561,KAMA FRITID NORGE AS,47.810,Detaljhandel med motorvogner,AS,SARPSBORG,1738,BORGENHAUGEN,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,3950000.0,3770642.0,179358.0,30124.0,121.0,209362.0,161106.0,1322490.0,0.0,1322490.0,873197.0,449292.0,449292.0,
930521590,KANABI AUTOSALG,47.810,Detaljhandel med motorvogner,ENK,ØVRE EIKER,3330,SKOTSELV,False,False,,,,,,,,,,,,,,,,,,,
936906168,KANJO-3 AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0461,OSLO,False,False,,,,,,,,,,,,,,,,,,,
935885965,KANWAL BILSALG,47.810,Detaljhandel med motorvogner,ENK,OSLO,0962,OSLO,False,False,,,,,,,,,,,,,,,,,,,
932925575,KARAS AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1349,RYKKINN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,3938701.0,3949420.0,-10719.0,1504.0,130.0,-9344.0,-9344.0,2375671.0,0.0,2375671.0,2200065.0,175606.0,175606.0,0.0
932949113,KAREEM AUTO,47.810,Detaljhandel med motorvogner,ENK,HALDEN,1793,TISTEDAL,False,False,,,,,,,,,,,,,,,,,,,
932725665,KARIC AUTO,47.810,Detaljhandel med motorvogner,ENK,OSLO,0661,OSLO,False,False,,,,,,,,,,,,,,,,,,,
929069560,KARISMA AUTO AS,47.810,Detaljhandel med motorvogner,AS,OSLO,1086,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,86255.0,92617.0,-6362.0,-1.0,,-6363.0,-6363.0,26709.0,25000.0,1709.0,7909.0,18800.0,7230.0,11570.0
932209896,KARL KNARVIK,47.810,Detaljhandel med motorvogner,ENK,ALVER,5911,ALVERSUND,False,False,,,,,,,,,,,,,,,,,,,
922355371,KARL MARTIN KARLSEN DRIFT OG VEDLIKEHOLD AS,47.810,Detaljhandel med motorvogner,AS,ØVRE EIKER,3302,HOKKSUND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,922583.0,990913.0,-68330.0,10.0,32121.0,-100440.0,-90007.0,318348.0,224240.0,94108.0,32296.0,286052.0,175118.0,110934.0
919343273,"KARLSEN, US AUTOTECH",47.810,Detaljhandel med motorvogner,ENK,ÅMOT,2450,RENA,False,False,,,,,,,,,,,,,,,,,,,
932328836,KARLUNG HOLDNING AS,47.810,Detaljhandel med motorvogner,AS,ASKER,1392,VETTRE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,,,,,0.0,0.0,30000.0,0.0,30000.0,30000.0,0.0,,0.0
929647165,KARMØY AUTO AS,47.810,Detaljhandel med motorvogner,AS,KARMØY,4270,ÅKREHAMN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,7179655.0,6685042.0,494614.0,134.0,13286.0,481461.0,375569.0,1501090.0,0.0,1501090.0,817803.0,683288.0,683288.0,0.0
959071446,KARMØY BILSENTER AS,47.810,Detaljhandel med motorvogner,AS,KARMØY,4250,KOPERVIK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,53310989.0,50875945.0,2435044.0,1384570.0,2913623.0,905991.0,489832.0,27609588.0,11640034.0,15969554.0,11871505.0,15738084.0,12340764.0,3397320.0
911855461,KARS KLYVE AS,47.810,Detaljhandel med motorvogner,AS,SKIEN,3737,SKIEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,52242510.0,48751204.0,3491306.0,189.0,106738.0,3384757.0,2634606.0,16662838.0,633773.0,16029065.0,8930664.0,7732174.0,7509011.0,223163.0
998064996,KARS NENSET AS,47.810,Detaljhandel med motorvogner,AS,SKIEN,3735,SKIEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,163130619.0,157683073.0,5447547.0,1857252.0,382333.0,6922465.0,5388933.0,84394681.0,38862648.0,45532033.0,65937669.0,18457012.0,18389033.0,67979.0
830708502,KARZ FLASKERUD,47.810,Detaljhandel med motorvogner,ENK,ULLENSAKER,2053,JESSHEIM,False,False,,,,,,,,,,,,,,,,,,,
913493494,KASPERSENBIL AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1351,RUD,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,21043375.0,20947862.0,95513.0,6159.0,81094.0,20578.0,20578.0,3349273.0,47460.0,3301813.0,1776993.0,1572280.0,681524.0,890756.0
881678772,KASTE BIL OG BÅTSERVICE,47.810,Detaljhandel med motorvogner,ENK,NOTODDEN,3677,NOTODDEN,False,False,,,,,,,,,,,,,,,,,,,
998385571,KAUSLAND EIENDOM AS,47.810,Detaljhandel med motorvogner,AS,ØYGARDEN,5380,TELAVÅG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,304000.0,157245.0,146755.0,3735.0,49349.0,101141.0,76293.0,1539676.0,1329255.0,210420.0,902489.0,637187.0,105533.0,531654.0
984398131,KAY GISLE YTTERLI,47.810,Detaljhandel med motorvogner,ENK,RAUMA,6320,ISFJORDEN,False,False,,,,,,,,,,,,,,,,,,,
918172653,KB AUTO NORGE AS,47.810,Detaljhandel med motorvogner,AS,EIDSKOG,2240,MAGNOR,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,240814213.0,238759074.0,2055139.0,2249.0,481087.0,1576300.0,1026431.0,31710627.0,2653463.0,29057164.0,3773531.0,27937096.0,27937096.0,0.0
935417279,KB BILSALG AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0975,OSLO,False,False,2025,2025-04-10,2025-12-31,SELSKAP,store,2546197.0,2353810.0,192387.0,0.0,0.0,192387.0,149921.0,328474.0,0.0,328474.0,179921.0,148553.0,148553.0,
934481011,KBAUTO AS,47.810,Detaljhandel med motorvogner,AS,LARVIK,3261,LARVIK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,1430.0,-1430.0,,,-1430.0,-1430.0,28570.0,0.0,28570.0,28570.0,0.0,,0.0
983906818,KBTE AS,47.810,Detaljhandel med motorvogner,AS,KVINNHERAD,5463,USKEDALEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,6732244.0,6260288.0,471957.0,2746.0,621616.0,-146913.0,-146913.0,5733094.0,3427700.0,2305394.0,-1182162.0,6915257.0,2664403.0,4250854.0
929418654,KCBIL AS,47.810,Detaljhandel med motorvogner,AS,SORTLAND,8400,SORTLAND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,53319699.0,50580490.0,2739208.0,10900.0,32795.0,2717314.0,1989304.0,8674738.0,91783.0,8582955.0,2157102.0,6517636.0,6229156.0,288480.0
986778284,KCP KRISTIANSEN,47.810,Detaljhandel med motorvogner,ENK,SKIEN,3737,SKIEN,False,False,,,,,,,,,,,,,,,,,,,
830518622,KD AUTO DEBICKA,47.810,Detaljhandel med motorvogner,ENK,OSLO,0597,OSLO,False,False,,,,,,,,,,,,,,,,,,,
828708082,KE INVESTERINGER AS,47.810,Detaljhandel med motorvogner,AS,TØNSBERG,3174,REVETAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,31474.0,-31474.0,,,-31474.0,-31474.0,2154.0,0.0,2154.0,-73770.0,75924.0,75924.0,0.0
